,video_id,comment,likes
391,0IZS7ucM9qQ,Made this tonight. Was such a flavour packed but simple pulao! Thank you so much for such perfect explanation :),1
392,0IZS7ucM9qQ,mam Kitni siti deni h rice cooker ko agar Quantity of rice 3 glass krde tohh...??plz ans,0
394,0IZS7ucM9qQ,mam ky basmati k badly saada chawal use krsakhty hai,0
395,0IZS7ucM9qQ,Acha nhi bna,0
396,0IZS7ucM9qQ,"Made it for dinner today in the rice cooker, it tastes amazing.  Thank you.",5
397,0IZS7ucM9qQ,Madam aap ka fridge kitne litre ka hai,0
398,0IZS7ucM9qQ,Thankyou so much kabita,0
399,0IZS7ucM9qQ,Nice did me from uk,1
400,0IZS7ucM9qQ,Vry nice i try this recipe its really good,0
401,0IZS7ucM9qQ,If we dnt have pressure cooker?,0
402,0IZS7ucM9qQ,Thank u for the recipe 😘,0
403,0IZS7ucM9qQ,K Bina namak k khaye mam,0
404,0IZS7ucM9qQ,Namak nai dalega Kya,0
405,0IZS7ucM9qQ,I made this pulao today.. omg it's just too good my husband loved this pulao so much all thanks to you for sharing this recipe 🤗,7
406,0IZS7ucM9qQ,aap bhout mast dishes banata ho,0
408,0IZS7ucM9qQ,Mam agr hame iski quantity ko badhana ho to kya hum sabhi ingredients ko ussi ratio me bdha denge???Jese 8 10 logo ke liye,0
409,0IZS7ucM9qQ,Kavita ji why 1 whistle for otger rice varieties but 2 whistles for peas pulao,0
410,0IZS7ucM9qQ,Hai. I tried ur samosa. Nice n tasty it was.U have a wonderful voice. Like to listen to ur voice.,0
411,0IZS7ucM9qQ,For your voice claps👌👍🙏 Aap singing bhi karte hoge. So Soothing to ears. 😊,0
413,0IZS7ucM9qQ,"First of all I thank you so much for showing us delicious receip, I love your cooking so much it will be so tasty and so easy to cook ,who ever don't know to cook surely they will see your video and they will learn very easily, and yoy explain so nice we're everyone can understand,when ever I want to cook I always see only yours video and start cooking thank you so much madam for sharing all your receipes.",2
414,0IZS7ucM9qQ,Namk last m add karna h matar fry hone k bad add kar skte h kya,0
415,0IZS7ucM9qQ,"Thank you Mam,  I have referred your receipt during pandemic situation ...",1
419,0IZS7ucM9qQ,most sweet and humble😊on all shows I have seen,3
420,0IZS7ucM9qQ,ma'a iski curry ki recipe bhi to btaiye?,0
421,0IZS7ucM9qQ,"My daughter who is 7 years old watched this video with me and wanted to write  her comment for you ""that she likes your voice and you explained it well"".",118
422,0IZS7ucM9qQ,Your instructions are really good. Thank you so much. Just a small request if you could more frequently mention as and when you switch the flame from high to medium or low.,2
423,0IZS7ucM9qQ,This is superv recipe to pulaw for home made,0
424,0IZS7ucM9qQ,Madam aap khana bahut acha banati ho,0
425,0IZS7ucM9qQ,Aacha bnaya aapne,0
426,0IZS7ucM9qQ,"I tried your matar pulao recipe in pressure cooker, it turned out well and tasty.",10
427,0IZS7ucM9qQ,"kabita ji , great  i like your all recipes, my self single person but now a very good cook thanks you very much keep it up best wishes & also very nice to see when your kids also at programe.",0
428,0IZS7ucM9qQ,Wow.........wonderful look... Well done....,0
429,0IZS7ucM9qQ,Plz summarise the entire ingredients & cooking method ( snap shot) in the last of your video again. So that we may remember it. Otherwise for a beginner like me i have to watch entire video again & again.,0
430,0IZS7ucM9qQ,Mam agar chota chawal le rhe h to bhi 2siti lagana parega?,0
432,0IZS7ucM9qQ,Hum humesha apko follow karte ..hai ap bahuth ache sae samjhati hai .  Thank u simple simple gharelu recipes k liye..😊,0
433,0IZS7ucM9qQ,Ms kabita  u r amazing,0
434,0IZS7ucM9qQ,Mam how much water should we put if we use jeeraser rice,0
435,0IZS7ucM9qQ,Ur explanation just like airhostes explanation,0
437,0IZS7ucM9qQ,very nice video,0
438,0IZS7ucM9qQ,Thank you ma’am lockdown m Ek dish to sikh gye ty,0
439,0IZS7ucM9qQ,Fantastic 😋😋😋😋😋,1
440,0IZS7ucM9qQ,nice recipe mam..............even i tried this but in a different way yesterday,0
441,0IZS7ucM9qQ,"Excellent pulav by color and taste! One thing to mention, please never put whole cashew howsoever the assurance of quality. Split it, so you will clean any black spots inside for hygiene.",16
442,0IZS7ucM9qQ,Realy nice and  simple vidoe,0
443,0IZS7ucM9qQ,can we use another Rice instead of Basmati..,0
444,0IZS7ucM9qQ,I tried ur dish it was awesome thanks..,4
445,0IZS7ucM9qQ,Thank you so much,0
447,0IZS7ucM9qQ,mujhe to bht achi lagai ye recpie,1
450,0IZS7ucM9qQ,"Aapka video dekha maine abhi...try karte hai,dekh kar bahot acha lag raha hai...",0
451,0IZS7ucM9qQ,Thanks so much,0
452,0IZS7ucM9qQ,Will make it for dinner...,0
453,0IZS7ucM9qQ,I think ... No new of salt to make this,0
454,0IZS7ucM9qQ,I tried it and my husband loved it Thank you so much 😊,2
455,0IZS7ucM9qQ,Apka naam kabita h ya kavita,0
457,0IZS7ucM9qQ,😋😋😋😋😋😋 ek dum tasti hai,1
459,0IZS7ucM9qQ,It turns very tasty I tried it thankyou mam..,0
460,0IZS7ucM9qQ,"Nice presentation,.",1
461,0IZS7ucM9qQ,I tried it it was just amazing,0
462,0IZS7ucM9qQ,i want to make white pulao but i have already cooked the rice. What to do ?,1
463,0IZS7ucM9qQ,Excellent and very simple method 😍,1
464,0IZS7ucM9qQ,i tried it and the taste was awesome.. thank you so much for giving an idea of the exact quantity of water...nice recipie,11
465,0IZS7ucM9qQ,Super ji mam,0
466,0IZS7ucM9qQ,Mst pulau h y,0
467,0IZS7ucM9qQ,Can we use soya chunks instead of peas?,1
468,0IZS7ucM9qQ,"I tried this recipe today and it can out so good, yummy, Thanks",0
470,0IZS7ucM9qQ,Thanku 👩❤much,0
471,0IZS7ucM9qQ,Can we add green chillies?,0
472,0IZS7ucM9qQ,Yea spice hai ky ???,1
473,0IZS7ucM9qQ,Chawal pulao soft Kaise banaen,0
474,0IZS7ucM9qQ,"Mam, Am I avoid cashewnuts",0
475,0IZS7ucM9qQ,Tere baap ne kabhi banaya tha kya,1
476,0IZS7ucM9qQ,Thank you I tried this and its delicious 😊,1
477,0IZS7ucM9qQ,Thank you bhn,1
478,0IZS7ucM9qQ,Very bad tip,0
479,0IZS7ucM9qQ,Everytime I try to make pulao or biryani. It ends up sticking or over cooked. How to avoid that?,0
480,0IZS7ucM9qQ,Very nice recipe,0
481,0IZS7ucM9qQ,Acha hai thanks,0
482,0IZS7ucM9qQ,Resipi bhi achhi hai or aapki Aawaz or bhi achhi ...... thanks for the. Cooking,0
483,0IZS7ucM9qQ,Amazing recipe. Thank you. Everyone ended up over eating,1
485,0IZS7ucM9qQ,Thankyou mam mujhe nii aata tha pulao banana but apne bhot acchi treh btaya🥰🥰,1
486,0IZS7ucM9qQ,Nice aroma sister,0
487,0IZS7ucM9qQ,Same aise hi mai bhi bnati hu,0
488,0IZS7ucM9qQ,Yar yah hindu b kasa kahna kahty hain hahaha na masala na koi spices lolz safaid chawal ...so boring matar chawal..Kabhi Pakistani kahna dekhna ...tab pata chalay ga matar chawal kasay banty hain.,0
489,0IZS7ucM9qQ,Very nice ji,0
490,0IZS7ucM9qQ,Great recipes.,0
491,0IZS7ucM9qQ,Mam apka.respy bhut esy hota h or testi bhi,0
492,0IZS7ucM9qQ,behan ji chawal jud kiun jate hain,0
493,0IZS7ucM9qQ,https://www.youtube.com/channel/UCICmpAzWsWgEqIphReh2WYABest Beauty Tips & Henna Designs,0
494,0IZS7ucM9qQ,Ap to lajawab hai ma'am.....😊koi match Nahi apka aur apki recipes Ka......,0
496,0IZS7ucM9qQ,Es ma red chilli nai dalnikia,0
497,0IZS7ucM9qQ,MATAR PULAO VERY NICE PRESENTATIONVERY VERY TASTY,0
498,0IZS7ucM9qQ,Kya ye wala pulao chicken ke sath khaa sakte hai,0
500,0IZS7ucM9qQ,Chawal konsa mam?,0
502,0IZS7ucM9qQ,"Thank you so much ma'am for this recipe, I made it today and it's so tasty 😊",1
504,0IZS7ucM9qQ,I love peas pulaav 😍😍 very simple way to cook this  🤩.....,1
505,0IZS7ucM9qQ,Please mak e burn garlic rice,0
506,0IZS7ucM9qQ,Mem agar ham roj wale chawal le to kya esi trah banega ya begad Jayga,0
507,0IZS7ucM9qQ,Mene aaj hi ye pulav banaya..aur it's really delicious...muze doubt tha k kaise Hoga kya Hoga ??😅 But accha huaa...,1
509,0IZS7ucM9qQ,"2 /3 kg chaval ko kitana samugri/ material lagega, please reply",8
510,0IZS7ucM9qQ,Thanks dear😊,0
511,0IZS7ucM9qQ,Kisi b chawal k.leay itna he pani chaey plzzz reply,0
512,0IZS7ucM9qQ,Rahul achaa,1
514,0IZS7ucM9qQ,Ese khichdi kahete hai,0
515,0IZS7ucM9qQ,Didi aap bohot acchi resipe btate ho 😘😘😘,0
516,0IZS7ucM9qQ,Thank you Ma'am...I learned cooking pulao by watching your recipe ... Thanks a lot ❤️,1
517,0IZS7ucM9qQ,Pani km h. Rice m .or do siti  jayada lgva rhe ho,0
518,0IZS7ucM9qQ,Thank you mam mere Ghar mein aaj Koi nahin main matar pulao banaya aapko dekhkar,0
520,0IZS7ucM9qQ,Too much irritated by juhi's add,0
521,0IZS7ucM9qQ,Masha Allah nyc,0
522,0IZS7ucM9qQ,Very simple,0
523,0IZS7ucM9qQ,Please add suggestions or links for Currey as well.,0
524,0IZS7ucM9qQ,l Love ur cooking👨‍🍳,0
525,0IZS7ucM9qQ,I love ur cooking,0
526,0IZS7ucM9qQ,Hari mirch nahi dali,1
527,0IZS7ucM9qQ,nice and easy recipe mam.thank u,1
528,0IZS7ucM9qQ,Wow perfect matar pulao recipe kabitas ji 👌👌🌹,2
529,0IZS7ucM9qQ,Or Mirch nahi daal neka,2
530,0IZS7ucM9qQ,Can I use another rice to switch basmati,0
532,0IZS7ucM9qQ,Mam aapka method lajawab...and lajij hai...I m always following ur recipe...5 star,0
533,0IZS7ucM9qQ,Mja aa gya Maine bnayeShi bn gyeMere chaval low quality the,5
534,0IZS7ucM9qQ,Add some raisins and some onions to elevate it to next level. it will bring much needed sweetness to pulao. its my personal twist to this awesome recipe. i have made it several times and my family loves it. thanks for this amazing recipe.,14
536,0IZS7ucM9qQ,Thankyou for sharing this video,0
537,0IZS7ucM9qQ,thanks! it tastes nice and is healthy cos i put g n g and turmeric,0
540,0IZS7ucM9qQ,Very nice mam,0
541,0IZS7ucM9qQ,I made matar pulao tdy...it tasted awesome but thoda kaccha reh Gaya...2 whistle Lagaya tha and  10 minutes rice bhigoya BHI tha...what cud b the reason Kavita ma'am?,0
542,0IZS7ucM9qQ,Ghee ke jagah riphayan Ho sakta hai,0
544,0IZS7ucM9qQ,"Thank you kavita di, yesterday I made this recepi , this is super easy and tasty",3
545,0IZS7ucM9qQ,You are a wonderful cook didi .....This is my 4th dish of yours in a row now...It's turned out yummy..I am blessed to have come across your channel....You have made my cooking easy to do for my family. Thanks a ton for all the hard work that goes into this.😃,0
546,0IZS7ucM9qQ,"Bohot atcha laga..Thanks..aisa lagta hai ki kabhi aapke wahan aao khana khane ke liye...,,😄",0
547,0IZS7ucM9qQ,can we add sugar?,2
548,0IZS7ucM9qQ,Bahut hi aacha.,1
550,0IZS7ucM9qQ,Api cooker k beghr kitna time lagy ga,0
551,0IZS7ucM9qQ,"Your recipes and cooking tips are just apt for busy schedules....quick, reasonable yet delicious❤❤ love you kabita ma'am",0
552,0IZS7ucM9qQ,Made it without Cashwe..  Tastes good,0
555,0IZS7ucM9qQ,Pagal lgti ho tum,0
557,0IZS7ucM9qQ,Mem agar ham ghar ke narmal chawal le rahe hai to kya esi trah bna sakte hai khrab to nahi benega,0
558,0IZS7ucM9qQ,Mem agar ham ghar ke narmal chawal le rahe hai to kya sem pro,0
559,0IZS7ucM9qQ,Frozan kya hota h,1
560,0IZS7ucM9qQ,Woo😘I m going to make this..😍😍,0
561,0IZS7ucM9qQ,Who is watching today,0
562,0IZS7ucM9qQ,Thank  you mam your recipe is very beautiful,0
563,0IZS7ucM9qQ,You are great,0
564,0IZS7ucM9qQ,bahut aacha,0
565,0IZS7ucM9qQ,It's looking yummy,0
566,0IZS7ucM9qQ,"Aap bahut achhi tarah se samjhati hai,Aapki aawaj bhi mitthi hai.",0
567,0IZS7ucM9qQ,Ekdam  easy me yahi  banati hu,0
568,0IZS7ucM9qQ,Cooker na ho to,0
569,0IZS7ucM9qQ,"Lovely mam,😊😊",0
570,0IZS7ucM9qQ,What is  your name man?,0
571,0IZS7ucM9qQ,Namak ko bhul gai,0
572,0IZS7ucM9qQ,I love jana dishes.. Kabita ji... U r the best,0
573,0IZS7ucM9qQ,Easy recipe,0
574,0IZS7ucM9qQ,👌receipe mam,0
575,0IZS7ucM9qQ,We are fallow this medhod with your help thanks mams,2
576,0IZS7ucM9qQ,Are madam mirch to dali hi ni,0
577,0IZS7ucM9qQ,Or kitna pani,0
578,0IZS7ucM9qQ,Mujhe 5people ke liye bnana hain to kitna lu baskathi chawal,0
579,0IZS7ucM9qQ,1glass me kitne people hote,0
582,0IZS7ucM9qQ,Sooay bine banani raispi,0
584,0IZS7ucM9qQ,Madam hari mirch kyu nahi add kiya bina mirch k hume ye thori si adhoori lagi par please aap humare comment se sad mat hoiyega,0
585,0IZS7ucM9qQ,I luv matar pulao,0
586,0IZS7ucM9qQ,Rice k lye pani double nh lena?,0
587,0IZS7ucM9qQ,You know what ?  I tried this today and for the first time itself I was successful.  With in minutes its over .. Now second half  I did this again and it is simply superb.  So simple receipe . I Loved it.    Any good gravy for this ??,5
588,0IZS7ucM9qQ,Simple and very nicely explained,0
589,0IZS7ucM9qQ,Very good tips,0
591,0IZS7ucM9qQ,Main Bhi Banaya Matar Pulao lunch mein bahut bahut bahut testi Shukriya recipe batane ke liye,0
593,0IZS7ucM9qQ,U r the great cooking teacher & inspiration of mine 💕💕💕💕💕 Lovely explained of this #pulao. ... thank you sooo much ma'am 💕💕💕💕💕💕,29
594,0IZS7ucM9qQ,pulaw mujhe lagta h yeh bimaro ke liye apne banaya h #feeka pulao,0
595,0IZS7ucM9qQ,"Very well explained, thank you for sharing",0
596,0IZS7ucM9qQ,Thank you Mam☺️☺️,1
598,0IZS7ucM9qQ,I love matar pulah,4
599,0IZS7ucM9qQ,What about chilli. No chilli 🤔,0
600,0IZS7ucM9qQ,Mam sirf dikhne m acha ho  isse mtlb nhi hai proper pakna bhi chahiye apki recipe se mere rice kache rhgye,0
601,0IZS7ucM9qQ,Wow so delicious 😀,0
602,0IZS7ucM9qQ,Kabita ji salt kb add karna hai isme?,0
603,0IZS7ucM9qQ,Nice madam good well done,0
604,0IZS7ucM9qQ,Easy and super  tasty thanks,0
605,0IZS7ucM9qQ,I think my mother used to add ginger garlic to it. Do you suggest that?,4
606,0IZS7ucM9qQ,Thank you so much for the tips..,2
607,0IZS7ucM9qQ,Mam kounsa basmati rice bnaya h,0
608,0IZS7ucM9qQ,would appreciate if you could do this in English!!,0
611,0IZS7ucM9qQ,So tasty... I tried this very delicious aapke haato mein jadu hai,0
612,0IZS7ucM9qQ,Ye to chawal bana diya kuch bhi nahi dala,0
613,0IZS7ucM9qQ,Hello mam!! Have you used boiled water or normal water?,0
614,0IZS7ucM9qQ,Spices add nhi kiye apnay,1
615,0IZS7ucM9qQ,Agar ise hum kadhai ya pan mein banaye to taste mein difference aayega kya ?,0
616,0IZS7ucM9qQ,"Yummy and delicious recipe thanku mam , Mere husband ko yeah dish bhut pasand aayi",0
618,0IZS7ucM9qQ,Pulao me whiteness laane k liye kya kre ??,0
619,0IZS7ucM9qQ,Ma'am Normal rule is for 1 glass of rice we should add 2 glass of water naa?,0
621,0IZS7ucM9qQ,You are so sweet mam,0
622,0IZS7ucM9qQ,Matar pasand nhi hai dale ya nhi,0
623,0IZS7ucM9qQ,Super recipe 👌,0
624,0IZS7ucM9qQ,Kati butyfull hai video hai ji like you,0
625,0IZS7ucM9qQ,Waah mam shaandar 😄😄🤗,1
626,0IZS7ucM9qQ,Ye kesa pulao banaya h Mich to Dali hi nhi,0
627,0IZS7ucM9qQ,Apne me hi shi tarika bataya pulao ka barna vidios bahut hai u tube pe sab ke sab biryani bna rhe hai aur nam pulao ka De rhe ek ne to pulao mai pyaj Tak dal Diya batao pulao mai pyaj so disgusting,0
628,0IZS7ucM9qQ,Thank you mam... I also try this .,1
629,0IZS7ucM9qQ,"Hello Mam, Mene Apna Ek Kitchen Open Kiya Abhi Kuch Hafto Phle, Jisme Hum Logo Ko Healthy Food Provide Krte Hai Humara Khana  Bina Oil Ke Prepare Kiya Jata Hai, But Mam Jo Taste Oil Wali Dishes Me Ata Hai Vo Taste Nhi Aa Pa Rha Dishes Me, So Aap Kuch Suggest Kr Sakti Hai Jiske Through BIna Oil ki Sabzi Bhi Tasty Bnayi Ja Sake.Thank You",0
630,0IZS7ucM9qQ,Kavitaji me aapki har recipe  dekhatahu pan AAP jese nahi bana   patahu,0
631,0IZS7ucM9qQ,Mam aapki recipe ke sath sath aapki abaj bhi bahut achi h,0
632,0IZS7ucM9qQ,Use one tea spoon of sugar.,0
633,0IZS7ucM9qQ,delicious !🙋‍♀️🍜,5
634,0IZS7ucM9qQ,Thank you mam or aapne hari mirch to dali hi nhi na,0
635,0IZS7ucM9qQ,Nice recipe,0
636,0IZS7ucM9qQ,Agar double qauntity me rice banana ho to kya sare khade masale bhi double dalne honge?batayiye pls mam,0
637,0IZS7ucM9qQ,Thanks alotI tried it.It was amazing,2
638,0IZS7ucM9qQ,Wow lovely cooking I like it ?,0
639,0IZS7ucM9qQ,Lajawab rasepe,0
640,0IZS7ucM9qQ,Thank you so much,4
641,0IZS7ucM9qQ,Mam Mujhe 10 logo ke liye banane ke liye... Kitne rice aur pani add kru,0
642,0IZS7ucM9qQ,Very testy resipi mam,0
644,0IZS7ucM9qQ,"Hi madam, your measurements is so exact i make masala rice often,it comes out really very well.Thanks 🙏🙏🙏",1
645,0IZS7ucM9qQ,Very nyc mem,0
647,0IZS7ucM9qQ,Dii 2 whistles means how much cooking time ?,0
648,0IZS7ucM9qQ,Maine try kiya.....rly yummmm,0
649,0IZS7ucM9qQ,Mem kounsa rice liye ho brand ka name,0
650,0IZS7ucM9qQ,Thanku so much kabita ji nice recipe,0
652,0IZS7ucM9qQ,"Ma'am aapne  apni vdo me pehle wali me 1glass rice k liye 1and the half  glass isme kam pani quon daala ,please reply",0
654,0IZS7ucM9qQ,Isme fool gobi or shimla mirch or hona tha,0
655,0IZS7ucM9qQ,Waao delicious ..moo me paani agay mere to,0
657,0IZS7ucM9qQ,Thanks yaar,0
658,0IZS7ucM9qQ,Are     you   guri,0
660,0IZS7ucM9qQ,Mai na app k Channl ko Abi Abi just subr kiya hai,0
661,0IZS7ucM9qQ,I had made pulao and family members where very happy,3
662,0IZS7ucM9qQ,May i know how much liter cooker is this?,0
664,0IZS7ucM9qQ,Can't understand how they make it now the gravy in it!!,1
665,0IZS7ucM9qQ,Do visit 'Status' restaurant in Nariman point Mumbai outside they hv counter -hv biryani n make it thanks,0
666,0IZS7ucM9qQ,Super 💗💗💗🔥🔥🔥🔥,1
667,0IZS7ucM9qQ,Dried peas chalega?,0
668,0IZS7ucM9qQ,Wow! Aap bhut achha pulao banati h  very tasty,1
669,0IZS7ucM9qQ,Looks great,1
670,0IZS7ucM9qQ,"Your video is nice but the way you present seems lil bit unmatched. Like it seems like straight and rude ,it’s not your intention though!!",0
673,0IZS7ucM9qQ,Thank you mam..,0
675,0IZS7ucM9qQ,amazing.. very simple way to cook delicious foods..5 stars,10
676,0IZS7ucM9qQ,It's so easy & tasty,1
677,0IZS7ucM9qQ,Delicious recipe,1
678,0IZS7ucM9qQ,Mam Isme namak kyu dala jata hai ???,0
679,0IZS7ucM9qQ,agr cocker seti wala na ho tw ktna tym dain??????.plzzzz help me,0
680,0IZS7ucM9qQ,I like your show...and you just said what needs to be...not talking tooo much extra things...i just love it,4
681,0IZS7ucM9qQ,Maine bhi bnya bahut hi badiya tha thanks for teaching me this kind of recepe,2
682,0IZS7ucM9qQ,Matar paneer k sath matar pulav aaj ka dinner menu.. thanks in advance 😊,2
683,0IZS7ucM9qQ,"You know honestly to say, I'm feeling hungry ....",2
685,0IZS7ucM9qQ,Agr isme hm paneer ke pieces dal de to process change krna pdega kya pulao bnanae ka,0
686,0IZS7ucM9qQ,"Aj Banaunga plain Polao,Very Testing food for me",0
687,0IZS7ucM9qQ,Beautiful racpy,0
691,0IZS7ucM9qQ,Mam agr chawal chipke chipke ban gye h to kase iski biryani banegi,0
692,0IZS7ucM9qQ,Nice recipes,1
693,0IZS7ucM9qQ,Nice 👌 very yummy 😋😋,1
694,0IZS7ucM9qQ,It is very nice for my daughter birthday,0
695,0IZS7ucM9qQ,Kindly tell me aap ny mirchain ni daali to kia ye taste m pheeka ni lgta???,0
696,0IZS7ucM9qQ,When it is polao...slight sugar is required.,1
697,0IZS7ucM9qQ,I tried this today and turned out to be awesome 😍😍😍 thanks so much,6
698,0IZS7ucM9qQ,Thanks. Mam,1
699,0IZS7ucM9qQ,bahut hi badiya recip thanku madam,0
700,0IZS7ucM9qQ,Bt chawal bi aysy white rhen to kia kren?,0
701,0IZS7ucM9qQ,Agr hm mirchain daalna chahin....,0
702,0IZS7ucM9qQ,Aap ny mirchain to daali ni? To kia ye pheeky hon gy?,2
703,0IZS7ucM9qQ,Easy... Making it this Saturday for lunch with punjabi aloo dum.,1
704,0IZS7ucM9qQ,Nice kabita,0
706,0IZS7ucM9qQ,"Actually ma'am i think ap bihar se ho..,..bihar me usna chawal bahut khate h log ...aor wo chawal der se pakta h ......mai chawal pasa k banati hu....but wo gila ho jata h ....ap plz kuch tips Dijiye...,.......usna chawal jldi gila nai hota h",0
707,0IZS7ucM9qQ,Usna chawal kaise banate h,0
709,0IZS7ucM9qQ,Great recipe kabita ji thanks badia bane ekdum rice simple and best,1
710,0IZS7ucM9qQ,Your channel motivates us to cook that's why it is the best cooking channel,4
711,0IZS7ucM9qQ,Easy dish thxx,0
712,0IZS7ucM9qQ,Jeera avoid why..,1
713,0IZS7ucM9qQ,wow Mom you,0
714,0IZS7ucM9qQ,Mam please soya caap sticks banana bataiye please I am waiting this vedio,0
716,0IZS7ucM9qQ,Onion khan hai😱,0
718,0IZS7ucM9qQ,Aeeeee where is onion and tomato,0
719,0IZS7ucM9qQ,Apa bindi lagao mam ji bcoz ur married and.bindi lagane se aur p achha lagenge,0
721,0IZS7ucM9qQ,Apki recpi mast h but apka Ghar bahut accha h di,0
722,0IZS7ucM9qQ,Simple and delicious 🙌,2
